code,parent_code,name,code_path,name_path
3202005,320200,锡山区,area/CHN/320000/320200/3202005,中国-江苏-无锡-锡山区
3202006,320200,惠山区,area/CHN/320000/320200/3202006,中国-江苏-无锡-惠山区
32020011,320200,滨湖区,area/CHN/320000/320200/32020011,中国-江苏-无锡-滨湖区
32020081,320200,江阴市,area/CHN/320000/320200/32020081,中国-江苏-无锡-江阴市
32020082,320200,宜兴市,area/CHN/320000/320200/32020082,中国-江苏-无锡-宜兴市
3203002,320300,鼓楼区,area/CHN/320000/320300/3203002,中国-江苏-徐州-鼓楼区
3203003,320300,云龙区,area/CHN/320000/320300/3203003,中国-江苏-徐州-云龙区
3203004,320300,九里区,area/CHN/320000/320300/3203004,中国-江苏-徐州-九里区
3203005,320300,贾汪区,area/CHN/320000/320300/3203005,中国-江苏-徐州-贾汪区
32030011,320300,泉山区,area/CHN/320000/320300/32030011,中国-江苏-徐州-泉山区
32030021,320300,丰　县,area/CHN/320000/320300/32030021,中国-江苏-徐州-丰　县
32030022,320300,沛　县,area/CHN/320000/320300/32030022,中国-江苏-徐州-沛　县
32030023,320300,铜山县,area/CHN/320000/320300/32030023,中国-江苏-徐州-铜山县
32030024,320300,睢宁县,area/CHN/320000/320300/32030024,中国-江苏-徐州-睢宁县
32030081,320300,新沂市,area/CHN/320000/320300/32030081,中国-江苏-徐州-新沂市
32030082,320300,邳州市,area/CHN/320000/320300/32030082,中国-江苏-徐州-邳州市
3204002,320400,天宁区,area/CHN/320000/320400/3204002,中国-江苏-常州-天宁区
3204004,320400,钟楼区,area/CHN/320000/320400/3204004,中国-江苏-常州-钟楼区
3204005,320400,戚墅堰区,area/CHN/320000/320400/3204005,中国-江苏-常州-戚墅堰区
32040011,320400,新北区,area/CHN/320000/320400/32040011,中国-江苏-常州-新北区
32040012,320400,武进区,area/CHN/320000/320400/32040012,中国-江苏-常州-武进区
32040081,320400,溧阳市,area/CHN/320000/320400/32040081,中国-江苏-常州-溧阳市
32040082,320400,金坛市,area/CHN/320000/320400/32040082,中国-江苏-常州-金坛市
3205002,320500,沧浪区,area/CHN/320000/320500/3205002,中国-江苏-苏州-沧浪区
3205003,320500,平江区,area/CHN/320000/320500/3205003,中国-江苏-苏州-平江区
3205004,320500,金阊区,area/CHN/320000/320500/3205004,中国-江苏-苏州-金阊区
3205005,320500,虎丘区,area/CHN/320000/320500/3205005,中国-江苏-苏州-虎丘区
3205006,320500,吴中区,area/CHN/320000/320500/3205006,中国-江苏-苏州-吴中区
3205007,320500,相城区,area/CHN/320000/320500/3205007,中国-江苏-苏州-相城区
32050081,320500,常熟市,area/CHN/320000/320500/32050081,中国-江苏-苏州-常熟市
32050082,320500,张家港市,area/CHN/320000/320500/32050082,中国-江苏-苏州-张家港市
32050083,320500,昆山市,area/CHN/320000/320500/32050083,中国-江苏-苏州-昆山市
32050084,320500,吴江市,area/CHN/320000/320500/32050084,中国-江苏-苏州-吴江市
32050085,320500,太仓市,area/CHN/320000/320500/32050085,中国-江苏-苏州-太仓市
3206002,320600,崇川区,area/CHN/320000/320600/3206002,中国-江苏-南通-崇川区
32060011,320600,港闸区,area/CHN/320000/320600/32060011,中国-江苏-南通-港闸区
32060021,320600,海安县,area/CHN/320000/320600/32060021,中国-江苏-南通-海安县
32060023,320600,如东县,area/CHN/320000/320600/32060023,中国-江苏-南通-如东县
32060081,320600,启东市,area/CHN/320000/320600/32060081,中国-江苏-南通-启东市
32060082,320600,如皋市,area/CHN/320000/320600/32060082,中国-江苏-南通-如皋市
32060083,320600,通州市,area/CHN/320000/320600/32060083,中国-江苏-南通-通州市
32060084,320600,海门市,area/CHN/320000/320600/32060084,中国-江苏-南通-海门市
3207003,320700,连云区,area/CHN/320000/320700/3207003,中国-江苏-连云港-连云区
3207005,320700,新浦区,area/CHN/320000/320700/3207005,中国-江苏-连云港-新浦区
3207006,320700,海州区,area/CHN/320000/320700/3207006,中国-江苏-连云港-海州区
32070021,320700,赣榆县,area/CHN/320000/320700/32070021,中国-江苏-连云港-赣榆县
32070022,320700,东海县,area/CHN/320000/320700/32070022,中国-江苏-连云港-东海县
32070023,320700,灌云县,area/CHN/320000/320700/32070023,中国-江苏-连云港-灌云县
32070024,320700,灌南县,area/CHN/320000/320700/32070024,中国-江苏-连云港-灌南县
3208002,320800,清河区,area/CHN/320000/320800/3208002,中国-江苏-淮安-清河区
3208003,320800,楚州区,area/CHN/320000/320800/3208003,中国-江苏-淮安-楚州区
3208004,320800,淮阴区,area/CHN/320000/320800/3208004,中国-江苏-淮安-淮阴区
32080011,320800,清浦区,area/CHN/320000/320800/32080011,中国-江苏-淮安-清浦区
32080026,320800,涟水县,area/CHN/320000/320800/32080026,中国-江苏-淮安-涟水县
32080029,320800,洪泽县,area/CHN/320000/320800/32080029,中国-江苏-淮安-洪泽县
32080030,320800,盱眙县,area/CHN/320000/320800/32080030,中国-江苏-淮安-盱眙县
32080031,320800,金湖县,area/CHN/320000/320800/32080031,中国-江苏-淮安-金湖县
3209002,320900,亭湖区,area/CHN/320000/320900/3209002,中国-江苏-盐城-亭湖区
3209003,320900,盐都区,area/CHN/320000/320900/3209003,中国-江苏-盐城-盐都区
32090021,320900,响水县,area/CHN/320000/320900/32090021,中国-江苏-盐城-响水县
32090022,320900,滨海县,area/CHN/320000/320900/32090022,中国-江苏-盐城-滨海县
32090023,320900,阜宁县,area/CHN/320000/320900/32090023,中国-江苏-盐城-阜宁县
32090024,320900,射阳县,area/CHN/320000/320900/32090024,中国-江苏-盐城-射阳县
32090025,320900,建湖县,area/CHN/320000/320900/32090025,中国-江苏-盐城-建湖县
32090081,320900,东台市,area/CHN/320000/320900/32090081,中国-江苏-盐城-东台市
32090082,320900,大丰市,area/CHN/320000/320900/32090082,中国-江苏-盐城-大丰市
3210002,321000,广陵区,area/CHN/320000/321000/3210002,中国-江苏-扬州-广陵区
3210003,321000,邗江区,area/CHN/320000/321000/3210003,中国-江苏-扬州-邗江区
32100011,321000,维扬区,area/CHN/320000/321000/32100011,中国-江苏-扬州-维扬区
32100023,321000,宝应县,area/CHN/320000/321000/32100023,中国-江苏-扬州-宝应县
32100081,321000,仪征市,area/CHN/320000/321000/32100081,中国-江苏-扬州-仪征市
32100084,321000,高邮市,area/CHN/320000/321000/32100084,中国-江苏-扬州-高邮市
32100088,321000,江都市,area/CHN/320000/321000/32100088,中国-江苏-扬州-江都市
3211002,321100,京口区,area/CHN/320000/321100/3211002,中国-江苏-镇江-京口区
32110011,321100,润州区,area/CHN/320000/321100/32110011,中国-江苏-镇江-润州区
32110012,321100,丹徒区,area/CHN/320000/321100/32110012,中国-江苏-镇江-丹徒区
32110081,321100,丹阳市,area/CHN/320000/321100/32110081,中国-江苏-镇江-丹阳市
32110082,321100,扬中市,area/CHN/320000/321100/32110082,中国-江苏-镇江-扬中市
32110083,321100,句容市,area/CHN/320000/321100/32110083,中国-江苏-镇江-句容市
3212002,321200,海陵区,area/CHN/320000/321200/3212002,中国-江苏-泰州-海陵区
3212003,321200,高港区,area/CHN/320000/321200/3212003,中国-江苏-泰州-高港区
32120081,321200,兴化市,area/CHN/320000/321200/32120081,中国-江苏-泰州-兴化市
32120082,321200,靖江市,area/CHN/320000/321200/32120082,中国-江苏-泰州-靖江市
32120083,321200,泰兴市,area/CHN/320000/321200/32120083,中国-江苏-泰州-泰兴市
32120084,321200,姜堰市,area/CHN/320000/321200/32120084,中国-江苏-泰州-姜堰市
3213002,321300,宿城区,area/CHN/320000/321300/3213002,中国-江苏-宿迁-宿城区
32130011,321300,宿豫区,area/CHN/320000/321300/32130011,中国-江苏-宿迁-宿豫区
32130022,321300,沭阳县,area/CHN/320000/321300/32130022,中国-江苏-宿迁-沭阳县
32130023,321300,泗阳县,area/CHN/320000/321300/32130023,中国-江苏-宿迁-泗阳县
32130024,321300,泗洪县,area/CHN/320000/321300/32130024,中国-江苏-宿迁-泗洪县
330100,330000,杭州,CHN/330000/330100,中国-浙江-杭州
330200,330000,宁波,area/CHN/330000/330200,中国-浙江-宁波
330300,330000,温州,area/CHN/330000/330300,中国-浙江-温州
330400,330000,嘉兴,area/CHN/330000/330400,中国-浙江-嘉兴
330500,330000,湖州,area/CHN/330000/330500,中国-浙江-湖州
330600,330000,绍兴,area/CHN/330000/330600,中国-浙江-绍兴
330700,330000,金华,area/CHN/330000/330700,中国-浙江-金华
330800,330000,衢州,area/CHN/330000/330800,中国-浙江-衢州
330900,330000,舟山,area/CHN/330000/330900,中国-浙江-舟山
331000,330000,台州,area/CHN/330000/331000,中国-浙江-台州
331100,330000,丽水,area/CHN/330000/331100,中国-浙江-丽水
3301002,330100,上城区,area/CHN/330000/330100/3301002,中国-浙江-杭州-上城区
3301003,330100,下城区,area/CHN/330000/330100/3301003,中国-浙江-杭州-下城区
3301004,330100,江干区,area/CHN/330000/330100/3301004,中国-浙江-杭州-江干区
3301005,330100,拱墅区,area/CHN/330000/330100/3301005,中国-浙江-杭州-拱墅区
3301006,330100,西湖区,area/CHN/330000/330100/3301006,中国-浙江-杭州-西湖区
3301008,330100,滨江区,area/CHN/330000/330100/3301008,中国-浙江-杭州-滨江区
3301009,330100,萧山区,area/CHN/330000/330100/3301009,中国-浙江-杭州-萧山区
33010010,330100,余杭区,area/CHN/330000/330100/33010010,中国-浙江-杭州-余杭区
33010022,330100,桐庐县,area/CHN/330000/330100/33010022,中国-浙江-杭州-桐庐县
33010027,330100,淳安县,area/CHN/330000/330100/33010027,中国-浙江-杭州-淳安县
33010082,330100,建德市,area/CHN/330000/330100/33010082,中国-浙江-杭州-建德市
33010083,330100,富阳市,area/CHN/330000/330100/33010083,中国-浙江-杭州-富阳市
33010085,330100,临安市,area/CHN/330000/330100/33010085,中国-浙江-杭州-临安市
3302003,330200,海曙区,area/CHN/330000/330200/3302003,中国-浙江-宁波-海曙区
3302004,330200,江东区,area/CHN/330000/330200/3302004,中国-浙江-宁波-江东区
3302005,330200,江北区,area/CHN/330000/330200/3302005,中国-浙江-宁波-江北区
3302006,330200,北仑区,area/CHN/330000/330200/3302006,中国-浙江-宁波-北仑区
33020011,330200,镇海区,area/CHN/330000/330200/33020011,中国-浙江-宁波-镇海区
33020012,330200,鄞州区,area/CHN/330000/330200/33020012,中国-浙江-宁波-鄞州区
33020025,330200,象山县,area/CHN/330000/330200/33020025,中国-浙江-宁波-象山县
33020026,330200,宁海县,area/CHN/330000/330200/33020026,中国-浙江-宁波-宁海县
33020081,330200,余姚市,area/CHN/330000/330200/33020081,中国-浙江-宁波-余姚市
330282,330200,慈溪市,area/CHN/330000/330200/330282,中国-浙江-宁波-慈溪市
33020083,330200,奉化市,area/CHN/330000/330200/33020083,中国-浙江-宁波-奉化市
3303002,330300,鹿城区,area/CHN/330000/330300/3303002,中国-浙江-温州-鹿城区
3303003,330300,龙湾区,area/CHN/330000/330300/3303003,中国-浙江-温州-龙湾区
3303004,330300,瓯海区,area/CHN/330000/330300/3303004,中国-浙江-温州-瓯海区
33030022,330300,洞头县,area/CHN/330000/330300/33030022,中国-浙江-温州-洞头县
33030024,330300,永嘉县,area/CHN/330000/330300/33030024,中国-浙江-温州-永嘉县
33030026,330300,平阳县,area/CHN/330000/330300/33030026,中国-浙江-温州-平阳县
33030027,330300,苍南县,area/CHN/330000/330300/33030027,中国-浙江-温州-苍南县
33030028,330300,文成县,area/CHN/330000/330300/33030028,中国-浙江-温州-文成县
33030029,330300,泰顺县,area/CHN/330000/330300/33030029,中国-浙江-温州-泰顺县
33030081,330300,瑞安市,area/CHN/330000/330300/33030081,中国-浙江-温州-瑞安市
33030082,330300,乐清市,area/CHN/330000/330300/33030082,中国-浙江-温州-乐清市
3304002,330400,南湖区,area/CHN/330000/330400/3304002,中国-浙江-嘉兴-南湖区
33040011,330400,秀洲区,area/CHN/330000/330400/33040011,中国-浙江-嘉兴-秀洲区
33040021,330400,嘉善县,area/CHN/330000/330400/33040021,中国-浙江-嘉兴-嘉善县
33040024,330400,海盐县,area/CHN/330000/330400/33040024,中国-浙江-嘉兴-海盐县
33040081,330400,海宁市,area/CHN/330000/330400/33040081,中国-浙江-嘉兴-海宁市
33040082,330400,平湖市,area/CHN/330000/330400/33040082,中国-浙江-嘉兴-平湖市
33040083,330400,桐乡市,area/CHN/330000/330400/33040083,中国-浙江-嘉兴-桐乡市
3305002,330500,吴兴区,area/CHN/330000/330500/3305002,中国-浙江-湖州-吴兴区
3305003,330500,南浔区,area/CHN/330000/330500/3305003,中国-浙江-湖州-南浔区
33050021,330500,德清县,area/CHN/330000/330500/33050021,中国-浙江-湖州-德清县
33050022,330500,长兴县,area/CHN/330000/330500/33050022,中国-浙江-湖州-长兴县
33050023,330500,安吉县,area/CHN/330000/330500/33050023,中国-浙江-湖州-安吉县
3306002,330600,越城区,area/CHN/330000/330600/3306002,中国-浙江-绍兴-越城区
33060021,330600,绍兴县,area/CHN/330000/330600/33060021,中国-浙江-绍兴-绍兴县
33060024,330600,新昌县,area/CHN/330000/330600/33060024,中国-浙江-绍兴-新昌县
33060081,330600,诸暨市,area/CHN/330000/330600/33060081,中国-浙江-绍兴-诸暨市
33060082,330600,上虞市,area/CHN/330000/330600/33060082,中国-浙江-绍兴-上虞市
33060083,330600,嵊州市,area/CHN/330000/330600/33060083,中国-浙江-绍兴-嵊州市
3307002,330700,婺城区,area/CHN/330000/330700/3307002,中国-浙江-金华-婺城区
3307003,330700,金东区,area/CHN/330000/330700/3307003,中国-浙江-金华-金东区
33070023,330700,武义县,area/CHN/330000/330700/33070023,中国-浙江-金华-武义县
33070026,330700,浦江县,area/CHN/330000/330700/33070026,中国-浙江-金华-浦江县
33070027,330700,磐安县,area/CHN/330000/330700/33070027,中国-浙江-金华-磐安县
33070081,330700,兰溪市,area/CHN/330000/330700/33070081,中国-浙江-金华-兰溪市
33070082,330700,义乌市,area/CHN/330000/330700/33070082,中国-浙江-金华-义乌市
33070083,330700,东阳市,area/CHN/330000/330700/33070083,中国-浙江-金华-东阳市
33070084,330700,永康市,area/CHN/330000/330700/33070084,中国-浙江-金华-永康市
3308002,330800,柯城区,area/CHN/330000/330800/3308002,中国-浙江-衢州-柯城区
3308003,330800,衢江区,area/CHN/330000/330800/3308003,中国-浙江-衢州-衢江区
33080022,330800,常山县,area/CHN/330000/330800/33080022,中国-浙江-衢州-常山县
33080024,330800,开化县,area/CHN/330000/330800/33080024,中国-浙江-衢州-开化县
33080025,330800,龙游县,area/CHN/330000/330800/33080025,中国-浙江-衢州-龙游县
33080081,330800,江山市,area/CHN/330000/330800/33080081,中国-浙江-衢州-江山市
3309002,330900,定海区,area/CHN/330000/330900/3309002,中国-浙江-舟山-定海区
3309003,330900,普陀区,area/CHN/330000/330900/3309003,中国-浙江-舟山-普陀区
33090021,330900,岱山县,area/CHN/330000/330900/33090021,中国-浙江-舟山-岱山县
33090022,330900,嵊泗县,area/CHN/330000/330900/33090022,中国-浙江-舟山-嵊泗县
3310002,331000,椒江区,area/CHN/330000/331000/3310002,中国-浙江-台州-椒江区
3310003,331000,黄岩区,area/CHN/330000/331000/3310003,中国-浙江-台州-黄岩区
3310004,331000,路桥区,area/CHN/330000/331000/3310004,中国-浙江-台州-路桥区
33100021,331000,玉环县,area/CHN/330000/331000/33100021,中国-浙江-台州-玉环县
33100022,331000,三门县,area/CHN/330000/331000/33100022,中国-浙江-台州-三门县
33100023,331000,天台县,area/CHN/330000/331000/33100023,中国-浙江-台州-天台县
33100024,331000,仙居县,area/CHN/330000/331000/33100024,中国-浙江-台州-仙居县
33100081,331000,温岭市,area/CHN/330000/331000/33100081,中国-浙江-台州-温岭市
33100082,331000,临海市,area/CHN/330000/331000/33100082,中国-浙江-台州-临海市
3311002,331100,莲都区,area/CHN/330000/331100/3311002,中国-浙江-丽水-莲都区
33110021,331100,青田县,area/CHN/330000/331100/33110021,中国-浙江-丽水-青田县
33110022,331100,缙云县,area/CHN/330000/331100/33110022,中国-浙江-丽水-缙云县
33110023,331100,遂昌县,area/CHN/330000/331100/33110023,中国-浙江-丽水-遂昌县
33110024,331100,松阳县,area/CHN/330000/331100/33110024,中国-浙江-丽水-松阳县
33110025,331100,云和县,area/CHN/330000/331100/33110025,中国-浙江-丽水-云和县
33110026,331100,庆元县,area/CHN/330000/331100/33110026,中国-浙江-丽水-庆元县
33110027,331100,景宁畲族自治县,area/CHN/330000/331100/33110027,中国-浙江-丽水-景宁畲族自治县
33110081,331100,龙泉市,area/CHN/330000/331100/33110081,中国-浙江-丽水-龙泉市
340100,340000,合肥,area/CHN/340000/340100,中国-安徽-合肥
340200,340000,芜湖,area/CHN/340000/340200,中国-安徽-芜湖
340300,340000,蚌埠,area/CHN/340000/340300,中国-安徽-蚌埠
340400,340000,淮南,area/CHN/340000/340400,中国-安徽-淮南
340500,340000,马鞍山,area/CHN/340000/340500,中国-安徽-马鞍山
340600,340000,淮北,area/CHN/340000/340600,中国-安徽-淮北
340700,340000,铜陵,area/CHN/340000/340700,中国-安徽-铜陵
340800,340000,安庆,area/CHN/340000/340800,中国-安徽-安庆
341000,340000,黄山,area/CHN/340000/341000,中国-安徽-黄山
341100,340000,滁州,area/CHN/340000/341100,中国-安徽-滁州
341200,340000,阜阳,area/CHN/340000/341200,中国-安徽-阜阳
341300,340000,宿州,area/CHN/340000/341300,中国-安徽-宿州
3414,340000,巢湖,area/CHN/340000/3414,中国-安徽-巢湖
341500,340000,六安,area/CHN/340000/341500,中国-安徽-六安
341600,340000,亳州,area/CHN/340000/341600,中国-安徽-亳州
341700,340000,池州,area/CHN/340000/341700,中国-安徽-池州
341800,340000,宣城,area/CHN/340000/341800,中国-安徽-宣城
3401002,340100,瑶海区,area/CHN/340000/340100/3401002,中国-安徽-合肥-瑶海区
3401003,340100,庐阳区,area/CHN/340000/340100/3401003,中国-安徽-合肥-庐阳区
3401004,340100,蜀山区,area/CHN/340000/340100/3401004,中国-安徽-合肥-蜀山区
34010011,340100,包河区,area/CHN/340000/340100/34010011,中国-安徽-合肥-包河区
34010021,340100,长丰县,area/CHN/340000/340100/34010021,中国-安徽-合肥-长丰县
34010022,340100,肥东县,area/CHN/340000/340100/34010022,中国-安徽-合肥-肥东县
34010023,340100,肥西县,area/CHN/340000/340100/34010023,中国-安徽-合肥-肥西县
3402002,340200,镜湖区,area/CHN/340000/340200/3402002,中国-安徽-芜湖-镜湖区
3402003,340200,弋江区,area/CHN/340000/340200/3402003,中国-安徽-芜湖-弋江区
3402007,340200,鸠江区,area/CHN/340000/340200/3402007,中国-安徽-芜湖-鸠江区
3402008,340200,三山区,area/CHN/340000/340200/3402008,中国-安徽-芜湖-三山区
34020021,340200,芜湖县,area/CHN/340000/340200/34020021,中国-安徽-芜湖-芜湖县
34020022,340200,繁昌县,area/CHN/340000/340200/34020022,中国-安徽-芜湖-繁昌县
34020023,340200,南陵县,area/CHN/340000/340200/34020023,中国-安徽-芜湖-南陵县
3403002,340300,龙子湖区,area/CHN/340000/340300/3403002,中国-安徽-蚌埠-龙子湖区
3403003,340300,蚌山区,area/CHN/340000/340300/3403003,中国-安徽-蚌埠-蚌山区
3403004,340300,禹会区,area/CHN/340000/340300/3403004,中国-安徽-蚌埠-禹会区
34030011,340300,淮上区,area/CHN/340000/340300/34030011,中国-安徽-蚌埠-淮上区
34030021,340300,怀远县,area/CHN/340000/340300/34030021,中国-安徽-蚌埠-怀远县
34030022,340300,五河县,area/CHN/340000/340300/34030022,中国-安徽-蚌埠-五河县
34030023,340300,固镇县,area/CHN/340000/340300/34030023,中国-安徽-蚌埠-固镇县
3404002,340400,大通区,area/CHN/340000/340400/3404002,中国-安徽-淮南-大通区
3404003,340400,田家庵区,area/CHN/340000/340400/3404003,中国-安徽-淮南-田家庵区
3404004,340400,谢家集区,area/CHN/340000/340400/3404004,中国-安徽-淮南-谢家集区
3404005,340400,八公山区,area/CHN/340000/340400/3404005,中国-安徽-淮南-八公山区
3404006,340400,潘集区,area/CHN/340000/340400/3404006,中国-安徽-淮南-潘集区
34040021,340400,凤台县,area/CHN/340000/340400/34040021,中国-安徽-淮南-凤台县
3405002,340500,金家庄区,area/CHN/340000/340500/3405002,中国-安徽-马鞍山-金家庄区
3405003,340500,花山区,area/CHN/340000/340500/3405003,中国-安徽-马鞍山-花山区
3405004,340500,雨山区,area/CHN/340000/340500/3405004,中国-安徽-马鞍山-雨山区
34050021,340500,当涂县,area/CHN/340000/340500/34050021,中国-安徽-马鞍山-当涂县
3406002,340600,杜集区,area/CHN/340000/340600/3406002,中国-安徽-淮北-杜集区
3406003,340600,相山区,area/CHN/340000/340600/3406003,中国-安徽-淮北-相山区
3406004,340600,烈山区,area/CHN/340000/340600/3406004,中国-安徽-淮北-烈山区
34060021,340600,濉溪县,area/CHN/340000/340600/34060021,中国-安徽-淮北-濉溪县
3407002,340700,铜官山区,area/CHN/340000/340700/3407002,中国-安徽-铜陵-铜官山区
3407003,340700,狮子山区,area/CHN/340000/340700/3407003,中国-安徽-铜陵-狮子山区
34070011,340700,郊　区,area/CHN/340000/340700/34070011,中国-安徽-铜陵-郊　区
34070021,340700,铜陵县,area/CHN/340000/340700/34070021,中国-安徽-铜陵-铜陵县
3408002,340800,迎江区,area/CHN/340000/340800/3408002,中国-安徽-安庆-迎江区
3408003,340800,大观区,area/CHN/340000/340800/3408003,中国-安徽-安庆-大观区
34080011,340800,宜秀区,area/CHN/340000/340800/34080011,中国-安徽-安庆-宜秀区
34080022,340800,怀宁县,area/CHN/340000/340800/34080022,中国-安徽-安庆-怀宁县
34080023,340800,枞阳县,area/CHN/340000/340800/34080023,中国-安徽-安庆-枞阳县
34080024,340800,潜山县,area/CHN/340000/340800/34080024,中国-安徽-安庆-潜山县
34080025,340800,太湖县,area/CHN/340000/340800/34080025,中国-安徽-安庆-太湖县
34080026,340800,宿松县,area/CHN/340000/340800/34080026,中国-安徽-安庆-宿松县
34080027,340800,望江县,area/CHN/340000/340800/34080027,中国-安徽-安庆-望江县
34080028,340800,岳西县,area/CHN/340000/340800/34080028,中国-安徽-安庆-岳西县
34080081,340800,桐城市,area/CHN/340000/340800/34080081,中国-安徽-安庆-桐城市
3410002,341000,屯溪区,area/CHN/340000/341000/3410002,中国-安徽-黄山-屯溪区
3410003,341000,黄山区,area/CHN/340000/341000/3410003,中国-安徽-黄山-黄山区
3410004,341000,徽州区,area/CHN/340000/341000/3410004,中国-安徽-黄山-徽州区
34100021,341000,歙　县,area/CHN/340000/341000/34100021,中国-安徽-黄山-歙　县
34100022,341000,休宁县,area/CHN/340000/341000/34100022,中国-安徽-黄山-休宁县
34100023,341000,黟　县,area/CHN/340000/341000/34100023,中国-安徽-黄山-黟　县
34100024,341000,祁门县,area/CHN/340000/341000/34100024,中国-安徽-黄山-祁门县
3411002,341100,琅琊区,area/CHN/340000/341100/3411002,中国-安徽-滁州-琅琊区
3411003,341100,南谯区,area/CHN/340000/341100/3411003,中国-安徽-滁州-南谯区
34110022,341100,来安县,area/CHN/340000/341100/34110022,中国-安徽-滁州-来安县
34110024,341100,全椒县,area/CHN/340000/341100/34110024,中国-安徽-滁州-全椒县
34110025,341100,定远县,area/CHN/340000/341100/34110025,中国-安徽-滁州-定远县
34110026,341100,凤阳县,area/CHN/340000/341100/34110026,中国-安徽-滁州-凤阳县
34110081,341100,天长市,area/CHN/340000/341100/34110081,中国-安徽-滁州-天长市
34110082,341100,明光市,area/CHN/340000/341100/34110082,中国-安徽-滁州-明光市
3412002,341200,颍州区,area/CHN/340000/341200/3412002,中国-安徽-阜阳-颍州区
3412003,341200,颍东区,area/CHN/340000/341200/3412003,中国-安徽-阜阳-颍东区
3412004,341200,颍泉区,area/CHN/340000/341200/3412004,中国-安徽-阜阳-颍泉区
34120021,341200,临泉县,area/CHN/340000/341200/34120021,中国-安徽-阜阳-临泉县
34120022,341200,太和县,area/CHN/340000/341200/34120022,中国-安徽-阜阳-太和县
34120025,341200,阜南县,area/CHN/340000/341200/34120025,中国-安徽-阜阳-阜南县
34120026,341200,颍上县,area/CHN/340000/341200/34120026,中国-安徽-阜阳-颍上县
34120082,341200,界首市,area/CHN/340000/341200/34120082,中国-安徽-阜阳-界首市
3413002,341300,埇桥区,area/CHN/340000/341300/3413002,中国-安徽-宿州-埇桥区
34130021,341300,砀山县,area/CHN/340000/341300/34130021,中国-安徽-宿州-砀山县
34130022,341300,萧　县,area/CHN/340000/341300/34130022,中国-安徽-宿州-萧　县
34130023,341300,灵璧县,area/CHN/340000/341300/34130023,中国-安徽-宿州-灵璧县
34130024,341300,泗　县,area/CHN/340000/341300/34130024,中国-安徽-宿州-泗　县
34142,3414,居巢区,area/CHN/340000/3414/34142,中国-安徽-巢湖-居巢区
341421,3414,庐江县,area/CHN/340000/3414/341421,中国-安徽-巢湖-庐江县
341422,3414,无为县,area/CHN/340000/3414/341422,中国-安徽-巢湖-无为县
341423,3414,含山县,area/CHN/340000/3414/341423,中国-安徽-巢湖-含山县
341424,3414,和　县,area/CHN/340000/3414/341424,中国-安徽-巢湖-和　县
3415002,341500,金安区,area/CHN/340000/341500/3415002,中国-安徽-六安-金安区
3415003,341500,裕安区,area/CHN/340000/341500/3415003,中国-安徽-六安-裕安区
34150021,341500,寿　县,area/CHN/340000/341500/34150021,中国-安徽-六安-寿　县
34150022,341500,霍邱县,area/CHN/340000/341500/34150022,中国-安徽-六安-霍邱县
34150023,341500,舒城县,area/CHN/340000/341500/34150023,中国-安徽-六安-舒城县
34150024,341500,金寨县,area/CHN/340000/341500/34150024,中国-安徽-六安-金寨县
34150025,341500,霍山县,area/CHN/340000/341500/34150025,中国-安徽-六安-霍山县
3416002,341600,谯城区,area/CHN/340000/341600/3416002,中国-安徽-亳州-谯城区
34160021,341600,涡阳县,area/CHN/340000/341600/34160021,中国-安徽-亳州-涡阳县
34160022,341600,蒙城县,area/CHN/340000/341600/34160022,中国-安徽-亳州-蒙城县
34160023,341600,利辛县,area/CHN/340000/341600/34160023,中国-安徽-亳州-利辛县
3417002,341700,贵池区,area/CHN/340000/341700/3417002,中国-安徽-池州-贵池区
34170021,341700,东至县,area/CHN/340000/341700/34170021,中国-安徽-池州-东至县
34170022,341700,石台县,area/CHN/340000/341700/34170022,中国-安徽-池州-石台县
34170023,341700,青阳县,area/CHN/340000/341700/34170023,中国-安徽-池州-青阳县
3418002,341800,宣州区,area/CHN/340000/341800/3418002,中国-安徽-宣城-宣州区
34180021,341800,郎溪县,area/CHN/340000/341800/34180021,中国-安徽-宣城-郎溪县
34180022,341800,广德县,area/CHN/340000/341800/34180022,中国-安徽-宣城-广德县
34180023,341800,泾　县,area/CHN/340000/341800/34180023,中国-安徽-宣城-泾　县
34180024,341800,绩溪县,area/CHN/340000/341800/34180024,中国-安徽-宣城-绩溪县
34180025,341800,旌德县,area/CHN/340000/341800/34180025,中国-安徽-宣城-旌德县
34180081,341800,宁国市,area/CHN/340000/341800/34180081,中国-安徽-宣城-宁国市
350100,350000,福州,area/CHN/350000/350100,中国-福建-福州
350200,350000,厦门,area/CHN/350000/350200,中国-福建-厦门
350300,350000,莆田,area/CHN/350000/350300,中国-福建-莆田
350400,350000,三明,area/CHN/350000/350400,中国-福建-三明
350500,350000,泉州,area/CHN/350000/350500,中国-福建-泉州
350600,350000,漳州,area/CHN/350000/350600,中国-福建-漳州
350700,350000,南平,area/CHN/350000/350700,中国-福建-南平
350800,350000,龙岩,area/CHN/350000/350800,中国-福建-龙岩
350900,350000,宁德,area/CHN/350000/350900,中国-福建-宁德
3501002,350100,鼓楼区,area/CHN/350000/350100/3501002,中国-福建-福州-鼓楼区
3501003,350100,台江区,area/CHN/350000/350100/3501003,中国-福建-福州-台江区
3501004,350100,仓山区,area/CHN/350000/350100/3501004,中国-福建-福州-仓山区
3501005,350100,马尾区,area/CHN/350000/350100/3501005,中国-福建-福州-马尾区
